OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,Shape_Length,Perm_ID,OID_,ComID,TotDASqKM,DivDASqKM
117935,17662469,2/6/2001 0:00,3,236944,Uvas Creek,1.286,1.81E+13,1,19769213,558,55800,0.014130916,17662469,91410,17662469,177.0471,177.0471
119454,17665743,9/30/1999 0:00,3, , ,0.045,1.81E+13,1,19792249,558,55800,0.000500803,17665743,92837,17665743,3283.0731,0
119457,17665737,9/30/1999 0:00,3,230242,Pajaro River,0.103,1.81E+13,1,19792249,558,55800,0.000938889,17665737,92840,17665737,3283.0848,3283.0848
119458,17665739,9/30/1999 0:00,3,230242,Pajaro River,0.151,1.81E+13,1,19792251,558,55800,0.001381594,17665739,92841,17665739,3283.1145,3283.1145
119459,17665741,9/30/1999 0:00,3, , ,0.091,1.81E+13,1,19792251,558,55800,0.000881472,17665741,92842,17665741,3286.2438,3.1707
119461,17665751,9/30/1999 0:00,3, , ,0.193,1.81E+13,1,19792251,558,55800,0.001771626,17665751,92844,17665751,59.9976,59.9976
119484,17665747,2/6/2001 0:00,3,230242,Pajaro River,1.189,1.81E+13,1,19792251,558,55800,0.01191933,17665747,92869,17665747,3287.9196,3287.9196
119485,17665749,2/6/2001 0:00,3,230242,Pajaro River,0.193,1.81E+13,1,19792251,558,55800,0.001996774,17665749,92870,17665749,3347.964,3347.964
119489,17673649,2/6/2001 0:00,3,248799,San Benito River,2.187,1.81E+13,1,17671479,558,55800,0.022685153,17673649,92873,17673649,309.6864,309.6864
121161,8209133,3/19/2008 0:00,3,273405,Salinas River,4.941,1.81E+13,1,120049415,558,55800,0.051777529,8209133,94321,8209133,7223.2362,7223.2362
121162,8209141,3/19/2008 0:00,3,273405,Salinas River,0.098,1.81E+13,1,120049415,558,55800,0.00091112,8209141,94322,8209141,7193.9934,7193.9934
121163,948060373,3/19/2008 0:00,3,273405,Salinas River,1.369,1.81E+13,1,120049415,558,55800,0.014788946,948060373,94323,948060373,7266.024,7266.024
121164,8209137,3/19/2008 0:00,3,273405,Salinas River,0.236,1.81E+13,1,120049415,558,55800,0.002283841,8209137,94324,8209137,7194.4803,7194.4803
121165,8209145,3/19/2008 0:00,3,273405,Salinas River,0.353,1.81E+13,1,120049415,558,55800,0.003274426,8209145,94325,8209145,7193.8458,7193.8458
121166,8205499,3/19/2008 0:00,3,273405,Salinas River,2.175,1.81E+13,1,120049415,558,55800,0.021124633,8205499,94326,8205499,7297.0461,7297.0461
121167,948060174,3/19/2008 0:00,3,273405,Salinas River,1.347,1.81E+13,1,120049415,558,55800,0.014917383,948060174,94327,948060174,7138.7055,7138.7055
121168,948060175,3/19/2008 0:00,3,273405,Salinas River,0.65,1.81E+13,1,120049415,558,55800,0.006283934,948060175,94328,948060175,7188.2856,7188.2856
121169,948060374,3/19/2008 0:00,3,273405,Salinas River,0.235,1.81E+13,1,120049415,558,55800,0.002551676,948060374,94329,948060374,7223.3424,7223.3424
121170,8209153,3/19/2008 0:00,3,273405,Salinas River,6.598,1.81E+13,1,120049415,558,55800,0.062673744,8209153,94330,8209153,7033.6224,7033.6224
121651,8209149,3/19/2008 0:00,3,247497,Pine Creek,0.055,1.81E+13,1,120049415,558,55800,0.000574554,8209149,94811,8209149,102.2526,102.2526
123982,8209161,3/19/2008 0:00,3, , ,0.062,1.81E+13,1,120049415,558,55800,0.000563701,8209161,96894,8209161,6822.4545,0.4986
123983,8209169,3/19/2008 0:00,3, , ,0.07,1.81E+13,1,120049415,558,55800,0.000783129,8209169,96895,8209169,6821.9559,0
123984,8209171,3/19/2008 0:00,3, , ,0.075,1.81E+13,1,120049415,558,55800,0.000682474,8209171,96896,8209171,3.5874,3.5874
123988,8209147,5/29/2008 0:00,3, , ,0.041,1.81E+13,1,120049415,558,55800,0.000391696,8209147,96900,8209147,7188.2856,0
123989,8209143,5/29/2008 0:00,3, , ,0.065,1.81E+13,1,120049415,558,55800,0.000597604,8209143,96901,8209143,7188.3846,0.099
123990,8209139,3/19/2008 0:00,3, , ,0.068,1.81E+13,1,120049415,558,55800,0.000734308,8209139,96902,8209139,7193.9934,0
123991,8209135,3/19/2008 0:00,3, , ,0.073,1.81E+13,1,120049415,558,55800,0.000658464,8209135,96903,8209135,7194.078,0.0846
123994,8205547,3/19/2008 0:00,3, , ,0.034,1.81E+13,1,120049415,558,55800,0.000346977,8205547,96906,8205547,38.0592,38.0592
125049,8201907,3/19/2008 0:00,3,273405,Salinas River,0.195,1.81E+13,1,19792261,558,55800,0.002096861,8201907,97805,8201907,11073.2229,10670.8167
125052,8201927,3/19/2008 0:00,3, , ,0.072,1.81E+13,1,19792261,558,55800,0.000791695,8201927,97808,8201927,10654.2054,0.2493
125053,8201929,3/19/2008 0:00,3, , ,0.1,1.81E+13,1,19792261,558,55800,0.000900466,8201929,97809,8201929,10653.9561,0
125055,8201923,3/19/2008 0:00,3, , ,0.068,1.81E+13,1,19792261,558,55800,0.000614253,8201923,97811,8201923,10654.2081,0.2682
125056,8201925,3/19/2008 0:00,3, , ,0.075,1.81E+13,1,19792261,558,55800,0.000843787,8201925,97812,8201925,10653.9399,0
125069,8201909,3/19/2008 0:00,3,273405,Salinas River,0.541,1.81E+13,1,19792261,558,55800,0.005354919,8201909,97825,8201909,10669.4109,10667.5632
125070,8201913,3/19/2008 0:00,3,273405,Salinas River,2.869,1.81E+13,1,19792261,558,55800,0.029970336,8201913,97826,8201913,10663.1568,10663.1568
125071,8201915,3/19/2008 0:00,3,273405,Salinas River,0.221,1.81E+13,1,19792261,558,55800,0.00240599,8201915,97827,8201915,10654.2819,10654.2819
125072,8201921,3/19/2008 0:00,3,273405,Salinas River,0.03,1.81E+13,1,19792261,558,55800,0.000311731,8201921,97828,8201921,10653.9399,10653.9399
125073,8201917,3/19/2008 0:00,3,273405,Salinas River,0.144,1.81E+13,1,19792261,558,55800,0.001543109,8201917,97829,8201917,10653.9696,10653.9696
125074,8201919,3/19/2008 0:00,3,273405,Salinas River,0.08,1.81E+13,1,19792261,558,55800,0.000829972,8201919,97830,8201919,10653.9561,10653.9561
125075,8201933,3/19/2008 0:00,3, , ,0.223,1.81E+13,1,19792977,558,55800,0.00208231,8201933,97831,8201933,13.9563,13.9563
125079,8209167,3/19/2008 0:00,3,273405,Salinas River,0.066,1.81E+13,1,120049415,558,55800,0.000594572,8209167,97834,8209167,6821.9559,6821.9559
125081,8222131,3/19/2008 0:00,3,273405,Salinas River,0.039,1.81E+13,1,120049415,558,55800,0.000382615,8222131,97836,8222131,6828.507,6828.507
125082,8209157,3/19/2008 0:00,3,273405,Salinas River,1.467,1.81E+13,1,120049415,558,55800,0.013336343,8209157,97837,8209157,6834.9429,6834.9429
125083,8209159,3/19/2008 0:00,3,273405,Salinas River,0.222,1.81E+13,1,120049415,558,55800,0.002156306,8209159,97838,8209159,6822.072,6822.072
125092,8213021,3/19/2008 0:00,3, , ,0.175,1.81E+13,1,17656195,558,55800,0.001946059,8213021,97843,8213021,14.1525,14.1525
125219,8201911,3/19/2008 0:00,3,273405,Salinas River,1.37,1.81E+13,1,19792261,558,55800,0.012701574,8201911,97912,8201911,10643.8176,10643.8176
125224,8209155,3/19/2008 0:00,3,254123,Pancho Rico Creek,0.031,1.81E+13,1,120049415,558,55800,0.000340442,8209155,97917,8209155,156.9429,156.9429
125230,8205541,3/19/2008 0:00,3, , ,0.525,1.81E+13,1,120049030,558,55800,0.005764599,8205541,97920,8205541,9930.6234,1.3977
125231,8205529,3/19/2008 0:00,3, , ,0.451,1.81E+13,1,120049030,558,55800,0.004216791,8205529,97921,8205529,42.1281,42.1281
125233,8205491,3/19/2008 0:00,3,240458,Chalone Creek,0.433,1.81E+13,1,120049030,558,55800,0.004104425,8205491,97922,8205491,366.7752,366.7752
125243,8213003,3/19/2008 0:00,3,243138,Hames Creek,0.147,1.81E+13,1,17656191,558,55800,0.001391892,8213003,97930,8213003,116.2899,116.2899
125244,8213009,3/19/2008 0:00,3, , ,0.449,1.81E+13,1,17656191,558,55800,0.004618814,8213009,97931,8213009,138.1923,138.1923
125247,8205497,3/19/2008 0:00,3,273405,Salinas River,7.062,1.81E+13,1,120049415,558,55800,0.070058839,8205497,97934,8205497,7437.1464,7437.1464
125248,24997231,3/19/2008 0:00,3, , ,2.025,1.81E+13,1,120049030,558,55800,0.019199138,24997231,97935,24997231,75.8808,75.8808
125251,8205537,3/19/2008 0:00,3, , ,0.114,1.81E+13,1,120049030,558,55800,0.001040419,8205537,97938,8205537,10.0386,10.0386
125252,8222129,3/19/2008 0:00,3,238770,Arroyo Seco,2.136,1.81E+13,1,120049030,558,55800,0.021938164,8222129,97939,8222129,740.2077,740.2077
125253,8212997,3/19/2008 0:00,3, , ,0.142,1.81E+13,1,17656189,558,55800,0.001292487,8212997,97940,8212997,3.4065,3.4065
125254,8212995,3/19/2008 0:00,3, , ,0.158,1.81E+13,1,17656189,558,55800,0.001490776,8212995,97941,8212995,1.2717,1.2717
125255,8212993,3/19/2008 0:00,3, , ,0.135,1.81E+13,1,17656189,558,55800,0.001365662,8212993,97942,8212993,1.3266,1.3266
125256,8213001,3/19/2008 0:00,3, , ,0.228,1.81E+13,1,17656191,558,55800,0.002356705,8213001,97943,8213001,0.9387,0.9387
125257,8213015,3/19/2008 0:00,3, , ,0.275,1.81E+13,1,17656191,558,55800,0.003036408,8213015,97944,8213015,2.5056,2.5056
125258,8213013,3/19/2008 0:00,3, , ,0.104,1.81E+13,1,17656191,558,55800,0.0009954,8213013,97945,8213013,2.169,2.169
125353,8212973,3/19/2008 0:00,3,248791,San Antonio River,3.317,1.81E+13,1,17655741,558,55800,0.032345518,8212973,98040,8212973,882.639,882.639
125354,8212987,3/19/2008 0:00,3, , ,0.068,1.81E+13,1,17655741,558,55800,0.000690425,8212987,98041,8212987,1.0368,1.0368
125355,8212989,3/19/2008 0:00,3,248791,San Antonio River,0.182,1.81E+13,1,17655741,558,55800,0.001629381,8212989,98042,8212989,861.4458,861.4458
125356,8212985,3/19/2008 0:00,3,248791,San Antonio River,0.447,1.81E+13,1,17655741,558,55800,0.004280335,8212985,98043,8212985,862.7112,862.7112
125357,8212975,3/19/2008 0:00,3,248791,San Antonio River,0.676,1.81E+13,1,17655741,558,55800,0.007492454,8212975,98044,8212975,866.5245,866.5245
125358,8212979,3/19/2008 0:00,3,248791,San Antonio River,0.261,1.81E+13,1,17655741,558,55800,0.002898908,8212979,98045,8212979,867.6009,867.6009
125359,8212981,3/19/2008 0:00,3, , ,0.083,1.81E+13,1,17655741,558,55800,0.000783662,8212981,98046,8212981,2.133,2.133
125360,8212983,3/19/2008 0:00,3, , ,0.083,1.81E+13,1,17655741,558,55800,0.00087605,8212983,98047,8212983,3.2391,3.2391
125361,8212977,3/19/2008 0:00,3, , ,0.102,1.81E+13,1,17655741,558,55800,0.000999363,8212977,98048,8212977,0.9027,0.9027
125362,8205489,3/19/2008 0:00,3,238770,Arroyo Seco,2.874,1.81E+13,1,120049030,558,55800,0.02894341,8205489,98049,8205489,756.6129,756.6129
125363,8205535,3/19/2008 0:00,3, , ,0.258,1.81E+13,1,120049030,558,55800,0.00271015,8205535,98050,8205535,751.0194,0.3555
125364,8222125,3/19/2008 0:00,3,238770,Arroyo Seco,0.186,1.81E+13,1,120049030,558,55800,0.001669894,8222125,98051,8222125,750.789,750.789
125365,8222127,3/19/2008 0:00,3,238770,Arroyo Seco,0.564,1.81E+13,1,120049030,558,55800,0.00515359,8222127,98052,8222127,750.6639,750.6639
125366,8222123,3/19/2008 0:00,3,238770,Arroyo Seco,1.186,1.81E+13,1,120049030,558,55800,0.011545158,8222123,98053,8222123,751.3551,751.3551
125367,8205533,3/19/2008 0:00,3, , ,0.203,1.81E+13,1,120049030,558,55800,0.002234348,8205533,98054,8205533,750.8079,0.0189
125368,8205531,3/19/2008 0:00,3, , ,0.071,1.81E+13,1,120049030,558,55800,0.000649061,8205531,98055,8205531,753.6177,2.8287
125370,8213017,3/19/2008 0:00,3, , ,0.25,1.81E+13,1,17656191,558,55800,0.002373052,8213017,98057,8213017,20.9187,20.9187
125378,948060102,12/1/2010 0:00,3, , ,0.257,1.81E+13,1,120049030,558,55800,0.002819497,948060102,98059,948060102,39.8358,39.8358
125380,948060109,12/1/2010 0:00,3, , ,0.025,1.81E+13,1,120049415,558,55800,0.000244179,948060109,98061,948060109,49.0905,49.0905
125401,948060299,12/1/2010 0:00,3, , ,0.175,1.81E+13,1,120049030,558,55800,0.00167758,948060299,98082,948060299,80.4798,80.4798
125402,948060372,12/1/2010 0:00,3, , ,0.03,1.81E+13,1,120049415,558,55800,0.000272156,948060372,98083,948060372,37.9467,37.9467
125414,17605493,3/20/2008 0:00,3, , ,0.166,1.81E+13,1,19792261,558,55800,0.001873473,17605493,104285,17605493,15.3684,4.0338
125443,17605495,3/20/2008 0:00,3, , ,0.091,1.81E+13,1,19792261,558,55800,0.000999091,17605495,104428,17605495,10.1223,10.1223
129027,17638018,2/6/2001 0:00,3,254371,Cuyama River,8.911,1.81E+13,1,17659077,558,55800,0.092072779,17638018,101001,17638018,1021.662,1021.662
129028,17638022,5/29/2008 0:00,3, , ,0.353,1.81E+13,1,17659077,558,55800,0.003759919,17638022,101002,17638022,1.116,1.116
129029,17638024,5/29/2008 0:00,3, , ,0.406,1.81E+13,1,17659077,558,55800,0.004438802,17638024,101003,17638024,1.1034,1.1034
129030,17638026,5/29/2008 0:00,3, , ,0.077,1.81E+13,1,17659077,558,55800,0.000809992,17638026,101004,17638026,102.3831,102.3831
129031,17638028,5/29/2008 0:00,3, , ,0.195,1.81E+13,1,17659077,558,55800,0.001780471,17638028,101005,17638028,1.4148,1.4148
129032,17638030,5/29/2008 0:00,3, , ,0.154,1.81E+13,1,17659077,558,55800,0.001382258,17638030,101006,17638030,1.53,1.53
129033,17638032,5/29/2008 0:00,3, , ,0.371,1.81E+13,1,17659077,558,55800,0.003825139,17638032,101007,17638032,1.4445,1.4445
129034,17638034,5/29/2008 0:00,3, , ,0.375,1.81E+13,1,17659077,558,55800,0.004086986,17638034,101008,17638034,14.8158,14.8158
129035,17638036,5/29/2008 0:00,3, , ,0.317,1.81E+13,1,17659077,558,55800,0.003446776,17638036,101009,17638036,23.4387,23.4387
129036,17638038,5/29/2008 0:00,3, , ,0.212,1.81E+13,1,17659077,558,55800,0.002334403,17638038,101010,17638038,7.0254,7.0254
129037,17638040,5/29/2008 0:00,3, , ,0.684,1.81E+13,1,17659077,558,55800,0.007122107,17638040,101011,17638040,101.4597,101.4597
129038,17638042,5/29/2008 0:00,3, , ,0.453,1.81E+13,1,17659077,558,55800,0.004137483,17638042,101012,17638042,20.7981,20.7981
129039,17638044,5/29/2008 0:00,3, , ,0.315,1.81E+13,1,17659077,558,55800,0.002837947,17638044,101013,17638044,0.9738,0.9738
129040,17638046,5/29/2008 0:00,3, , ,0.438,1.81E+13,1,17659077,558,55800,0.004466816,17638046,101014,17638046,0.3798,0.3798
129041,17638048,5/29/2008 0:00,3, , ,0.567,1.81E+13,1,17659077,558,55800,0.005069749,17638048,101015,17638048,1.1475,1.1475
129042,17638050,5/29/2008 0:00,3, , ,0.558,1.81E+13,1,17659077,558,55800,0.005018071,17638050,101016,17638050,134.694,134.694
129043,17638052,5/29/2008 0:00,3, , ,0.468,1.81E+13,1,17659077,558,55800,0.005135505,17638052,101017,17638052,46.539,46.539
129044,17638054,5/29/2008 0:00,3, , ,0.335,1.81E+13,1,17659077,558,55800,0.00366407,17638054,101018,17638054,24.1578,24.1578
129045,17638056,5/29/2008 0:00,3, , ,0.446,1.81E+13,1,17659077,558,55800,0.0045277,17638056,101019,17638056,2.2284,2.2284
129046,17638058,5/29/2008 0:00,3, , ,0.464,1.81E+13,1,17659077,558,55800,0.004569813,17638058,101020,17638058,1.2834,1.2834
129047,17638060,5/29/2008 0:00,3, , ,0.235,1.81E+13,1,17659077,558,55800,0.002355779,17638060,101021,17638060,1.7901,1.7901
129048,17638062,5/29/2008 0:00,3, , ,0.337,1.81E+13,1,17659077,558,55800,0.003295227,17638062,101022,17638062,7.0749,7.0749
129049,17638064,5/29/2008 0:00,3, , ,0.215,1.81E+13,1,17659077,558,55800,0.002165798,17638064,101023,17638064,16.3584,16.3584
129050,17638066,5/29/2008 0:00,3, , ,0.292,1.81E+13,1,17659077,558,55800,0.003050154,17638066,101024,17638066,116.2503,116.2503
129051,17638068,5/29/2008 0:00,3, , ,0.411,1.81E+13,1,17659077,558,55800,0.003729614,17638068,101025,17638068,1.2798,1.2798
129052,17638070,5/29/2008 0:00,3, , ,0.213,1.81E+13,1,17659077,558,55800,0.002157435,17638070,101026,17638070,4.4829,4.4829
129053,17638072,5/29/2008 0:00,3, , ,0.336,1.81E+13,1,17659077,558,55800,0.0031853,17638072,101027,17638072,1.8117,1.8117
129054,17638074,5/29/2008 0:00,3, , ,0.377,1.81E+13,1,17659077,558,55800,0.004125443,17638074,101028,17638074,1.5417,1.5417
129055,17638076,5/29/2008 0:00,3, , ,0.095,1.81E+13,1,17659077,558,55800,0.001044496,17638076,101029,17638076,23.6736,23.6736
129056,17638078,5/29/2008 0:00,3, , ,0.295,1.81E+13,1,17659077,558,55800,0.003157857,17638078,101030,17638078,0.7326,0.7326
129057,17638080,5/29/2008 0:00,3, , ,0.331,1.81E+13,1,17659077,558,55800,0.003605717,17638080,101031,17638080,1.1718,1.1718
129058,17638082,5/29/2008 0:00,3, , ,0.285,1.81E+13,1,17659077,558,55800,0.002741138,17638082,101032,17638082,5.6259,5.6259
129059,17638090,5/29/2008 0:00,3, , ,0.421,1.81E+13,1,17659077,558,55800,0.00421066,17638090,101033,17638090,2.1564,2.1564
129060,17638092,5/29/2008 0:00,3, , ,0.164,1.81E+13,1,17659077,558,55800,0.001465603,17638092,101034,17638092,4.5675,4.5675
129061,17641160,2/6/2001 0:00,3,254371,Cuyama River,2.992,1.81E+13,1,17659077,558,55800,0.030523118,17641160,101035,17641160,956.5164,956.5164
129062,17641162,2/6/2001 0:00,3,254371,Cuyama River,1.094,1.81E+13,1,17659077,558,55800,0.010869235,17641162,101036,17641162,953.8137,953.8137
129063,17641164,2/6/2001 0:00,3,254371,Cuyama River,0.388,1.81E+13,1,17659077,558,55800,0.003938821,17641164,101037,17641164,952.2711,952.2711
129064,17641166,2/6/2001 0:00,3,254371,Cuyama River,0.072,1.81E+13,1,17659077,558,55800,0.000726378,17641166,101038,17641166,950.9553,950.9553
129065,17641168,2/6/2001 0:00,3,254371,Cuyama River,0.775,1.81E+13,1,17659077,558,55800,0.007830448,17641168,101039,17641168,816.2415,816.2415
129066,17641170,2/6/2001 0:00,3,254371,Cuyama River,2.601,1.81E+13,1,17659077,558,55800,0.025349111,17641170,101040,17641170,769.2732,769.2732
129067,17641172,2/6/2001 0:00,3,254371,Cuyama River,0.425,1.81E+13,1,17659077,558,55800,0.003890296,17641172,101041,17641172,736.8282,736.8282
129068,17641174,2/6/2001 0:00,3,254371,Cuyama River,0.409,1.81E+13,1,17659077,558,55800,0.003754819,17641174,101042,17641174,734.4837,734.4837
129069,17641176,2/6/2001 0:00,3,254371,Cuyama River,1.514,1.81E+13,1,17659077,558,55800,0.013844042,17641176,101043,17641176,732.8412,732.8412
129070,948060220,2/6/2001 0:00,3,254371,Cuyama River,1.609,1.81E+13,1,17659077,558,55800,0.014918522,948060220,101044,948060220,729.6318,729.6318
129071,948060221,2/6/2001 0:00,3,254371,Cuyama River,0.339,1.81E+13,1,17659077,558,55800,0.003177453,948060221,101045,948060221,719.4195,719.4195
129072,17641180,2/6/2001 0:00,3,254371,Cuyama River,1.109,1.81E+13,1,17659077,558,55800,0.010611891,17641180,101046,17641180,710.0046,710.0046
129073,17641182,2/6/2001 0:00,3,254371,Cuyama River,0.624,1.81E+13,1,17659077,558,55800,0.006134649,17641182,101047,17641182,692.7597,692.7597
129074,17641184,2/6/2001 0:00,3,254371,Cuyama River,1.725,1.81E+13,1,17659077,558,55800,0.016652591,17641184,101048,17641184,576.027,576.027
129075,17641186,2/6/2001 0:00,3,254371,Cuyama River,0.824,1.81E+13,1,17659077,558,55800,0.007974815,17641186,101049,17641186,571.5981,571.5981
129076,17641188,2/6/2001 0:00,3,254371,Cuyama River,0.544,1.81E+13,1,17659077,558,55800,0.00534646,17641188,101050,17641188,569.3517,569.3517
129077,17641190,2/6/2001 0:00,3,254371,Cuyama River,0.438,1.81E+13,1,17659077,558,55800,0.004350157,17641190,101051,17641190,545.4837,545.4837
129078,17641192,2/6/2001 0:00,3,254371,Cuyama River,0.572,1.81E+13,1,17659077,558,55800,0.005806609,17641192,101052,17641192,540.8568,540.8568
129079,17641194,2/6/2001 0:00,3,254371,Cuyama River,0.34,1.81E+13,1,17659077,558,55800,0.003493489,17641194,101053,17641194,538.5177,538.5177
129080,17641196,2/6/2001 0:00,3,254371,Cuyama River,0.522,1.81E+13,1,17659077,558,55800,0.005392507,17641196,101054,17641196,536.7708,536.7708
129081,17641198,2/6/2001 0:00,3,254371,Cuyama River,1.33,1.81E+13,1,17659077,558,55800,0.01303364,17641198,101055,17641198,531.6561,531.6561
129082,17641200,2/6/2001 0:00,3,254371,Cuyama River,0.605,1.81E+13,1,17659077,558,55800,0.005486516,17641200,101056,17641200,528.03,528.03
129083,17641202,2/6/2001 0:00,3,254371,Cuyama River,0.62,1.81E+13,1,17659077,558,55800,0.005696114,17641202,101057,17641202,526.1571,526.1571
129084,17641204,2/6/2001 0:00,3,254371,Cuyama River,0.434,1.81E+13,1,17659077,558,55800,0.003984972,17641204,101058,17641204,520.164,520.164
129085,17641206,2/6/2001 0:00,3,254371,Cuyama River,0.137,1.81E+13,1,17659077,558,55800,0.001263365,17641206,101059,17641206,518.8581,518.8581
129086,17641208,2/6/2001 0:00,3,254371,Cuyama River,1.113,1.81E+13,1,17659077,558,55800,0.010879971,17641208,101060,17641208,517.7043,517.7043
129087,17641210,2/6/2001 0:00,3,254371,Cuyama River,0.357,1.81E+13,1,17659077,558,55800,0.003605989,17641210,101061,17641210,413.5095,413.5095
129088,17641212,2/6/2001 0:00,3,254371,Cuyama River,0.455,1.81E+13,1,17659077,558,55800,0.004583546,17641212,101062,17641212,411.9786,411.9786
129089,17641214,2/6/2001 0:00,3,254371,Cuyama River,2.039,1.81E+13,1,17659077,558,55800,0.019487179,17641214,101063,17641214,409.7808,409.7808
129090,17641216,2/6/2001 0:00,3,254371,Cuyama River,0.326,1.81E+13,1,17659077,558,55800,0.003114605,17641216,101064,17641216,404.7714,404.7714
129091,17641218,2/6/2001 0:00,3,254371,Cuyama River,1.257,1.81E+13,1,17659077,558,55800,0.011952456,17641218,101065,17641218,388.9791,388.9791
129092,17641220,2/6/2001 0:00,3,254371,Cuyama River,0.529,1.81E+13,1,17659077,558,55800,0.00510361,17641220,101066,17641220,363.8259,363.8259
129093,17641222,2/6/2001 0:00,3,254371,Cuyama River,0.364,1.81E+13,1,17659077,558,55800,0.003332025,17641222,101067,17641222,356.4378,356.4378
129094,17641224,2/6/2001 0:00,3,254371,Cuyama River,1.031,1.81E+13,1,17659077,558,55800,0.00998184,17641224,101068,17641224,254.8827,254.8827
129102,948060098,12/1/2010 0:00,3, , ,0.316,1.81E+13,1,17659077,558,55800,0.003414735,948060098,101076,948060098,5.1867,5.1867
129122,17625463,3/20/2008 0:00,3,249086,Santa Maria River,1.664,1.81E+13,1,17634852,558,55800,0.01796782,17625463,101096,17625463,4310.4033,4310.4033
130052,24999481,3/20/2008 0:00,3,269604,Asphaltum Creek,0.324,1.81E+13,1,17634856,558,55800,0.003173652,24999481,101985,24999481,52.9299,52.9299
130271,17625403,3/20/2008 0:00,3,249086,Santa Maria River,5.661,1.81E+13,1,17634846,558,55800,0.06201871,17625403,102186,17625403,4277.259,4277.259
130272,17625401,3/20/2008 0:00,3,249086,Santa Maria River,2.217,1.81E+13,1,17634846,558,55800,0.023836143,17625401,102187,17625401,4290.5844,4290.5844
130273,17625491,3/20/2008 0:00,3,249086,Santa Maria River,0.428,1.81E+13,1,17634846,558,55800,0.004515343,17625491,102188,17625491,4201.5627,4201.5627
130274,17625405,3/20/2008 0:00,3,249086,Santa Maria River,0.804,1.81E+13,1,17634846,558,55800,0.008308389,17625405,102189,17625405,4186.5885,4186.5885
130275,17625409,3/20/2008 0:00,3,249086,Santa Maria River,0.917,1.81E+13,1,17634846,558,55800,0.009541856,17625409,102190,17625409,4177.6416,4177.6416
130276,17625411,3/20/2008 0:00,3,249086,Santa Maria River,1.225,1.81E+13,1,17634846,558,55800,0.01203207,17625411,102191,17625411,4176.3321,4176.3321
130277,17625465,3/20/2008 0:00,3,249086,Santa Maria River,1.251,1.81E+13,1,17634846,558,55800,0.01320231,17625465,102192,17625465,4174.2405,4174.2405
130278,17625433,3/20/2008 0:00,3,249525,Sisquoc River,1.134,1.81E+13,1,17634854,558,55800,0.010848948,17625433,102193,17625433,1228.8429,1228.8429
130279,17625431,3/20/2008 0:00,3,249086,Santa Maria River,3.808,1.81E+13,1,17634854,558,55800,0.037031952,17625431,102194,17625431,4103.6931,4103.6931
130280,17625477,3/20/2008 0:00,3,249086,Santa Maria River,0.456,1.81E+13,1,17634854,558,55800,0.004398702,17625477,102195,17625477,4106.0628,4106.0628
130281,24999451,3/20/2008 0:00,3,249086,Santa Maria River,1.004,1.81E+13,1,17634846,558,55800,0.010800569,24999451,102196,24999451,4139.3826,4139.3826
130283,24999457,3/20/2008 0:00,3,249086,Santa Maria River,0.899,1.81E+13,1,17634846,558,55800,0.009398526,24999457,102198,24999457,4135.5315,4135.5315
130284,24999461,3/20/2008 0:00,3,249086,Santa Maria River,2.363,1.81E+13,1,17634846,558,55800,0.024186734,24999461,102199,24999461,4125.123,4125.123
130285,17625473,3/20/2008 0:00,3, , ,0.203,1.81E+13,1,17634854,558,55800,0.002027689,17625473,102200,17625473,2.8629,2.8629
130286,17625475,3/20/2008 0:00,3, , ,0.3,1.81E+13,1,17634854,558,55800,0.003079444,17625475,102201,17625475,1.9575,1.9575
130287,17629135,3/20/2008 0:00,3,249086,Santa Maria River,0.515,1.81E+13,1,17634854,558,55800,0.005345723,17629135,102202,17629135,4106.8404,4106.8404
130288,17625423,3/20/2008 0:00,3,249086,Santa Maria River,0.56,1.81E+13,1,17634854,558,55800,0.005098136,17625423,102203,17625423,4114.3968,4114.3968
130289,17625429,3/20/2008 0:00,3,249086,Santa Maria River,0.222,1.81E+13,1,17634854,558,55800,0.0023179,17625429,102204,17625429,4109.0742,4109.0742
130290,17625425,3/20/2008 0:00,3,249086,Santa Maria River,0.936,1.81E+13,1,17634854,558,55800,0.009846334,17625425,102205,17625425,4113.9792,4113.9792
130291,17625427,3/20/2008 0:00,3,249086,Santa Maria River,0.767,1.81E+13,1,17634854,558,55800,0.007899724,17625427,102206,17625427,4110.2937,4110.2937
130292,17629133,3/20/2008 0:00,3,249086,Santa Maria River,0.202,1.81E+13,1,17634854,558,55800,0.001917499,17629133,102207,17629133,4110.327,4110.327
130293,17625443,3/20/2008 0:00,3,249525,Sisquoc River,1.157,1.81E+13,1,17634856,558,55800,0.011702835,17625443,102208,17625443,743.2686,743.2686
130294,17625437,3/20/2008 0:00,3,249525,Sisquoc River,0.787,1.81E+13,1,17634856,558,55800,0.008337587,17625437,102209,17625437,1005.3945,1005.3945
130295,17625439,3/20/2008 0:00,3,249525,Sisquoc River,2.891,1.81E+13,1,17634856,558,55800,0.030230223,17625439,102210,17625439,996.6105,996.6105
130296,17625441,3/20/2008 0:00,3,249525,Sisquoc River,0.78,1.81E+13,1,17634856,558,55800,0.008520525,17625441,102211,17625441,985.7835,985.7835
